Track ID,Track Name,Artist,Album,Release Date,Duration (ms),Views,Likes,Explicit,Artist ID,Artist Name,Genre,Subscribers,Popularity,Album ID,Album Name,Total Tracks,Playlist ID,Playlist Name,Description,Owner,User ID,User Name,Country,Subscription Level
3862,Dynamite,Post Malone,1989,2019-02-22,232899,4112090,159073,False,3862,Justin Bieber,Hip-Hop,325798,92,3862,"Thank U, Next",36,3862,Playlist 3862,Sample playlist description,User 3862,3862,User 3862,DE,Premium
3863,Bad Guy,BTS,After Hours,2010-04-02,205514,5812805,490525,True,3863,Ed Sheeran,Pop,562049,45,3863,1989,34,3863,Playlist 3863,Sample playlist description,User 3863,3863,User 3863,US,Family
3864,Dynamite,Ariana Grande,BE,2023-10-11,273987,3933133,103702,True,3864,Post Malone,R&B,932151,88,3864,Views,37,3864,Playlist 3864,Sample playlist description,User 3864,3864,User 3864,CA,Family
3865,Peaches,Taylor Swift,Hollywood's Bleeding,2005-12-16,256812,226057,408610,False,3865,Ariana Grande,Rock,914865,75,3865,1989,48,3865,Playlist 3865,Sample playlist description,User 3865,3865,User 3865,CA,Free
3866,Peaches,Justin Bieber,1989,2002-05-03,212958,3124496,726390,False,3866,Taylor Swift,R&B,964825,99,3866,Happier Than Ever,22,3866,Playlist 3866,Sample playlist description,User 3866,3866,User 3866,US,Family
3867,7 rings,Ed Sheeran,Happier Than Ever,2015-05-02,277971,3252106,124010,False,3867,Adele,Hip-Hop,164292,1,3867,Views,37,3867,Playlist 3867,Sample playlist description,User 3867,3867,User 3867,CA,Premium
3868,Circles,Taylor Swift,After Hours,2017-11-21,280681,1921510,224611,True,3868,Post Malone,R&B,300435,79,3868,"Thank U, Next",6,3868,Playlist 3868,Sample playlist description,User 3868,3868,User 3868,CA,Family
3869,Easy On Me,BTS,Happier Than Ever,2007-03-13,215375,4319737,561628,False,3869,Ed Sheeran,Hip-Hop,710363,78,3869,Justice,34,3869,Playlist 3869,Sample playlist description,User 3869,3869,User 3869,UK,Family
3870,Blinding Lights,BTS,Hollywood's Bleeding,2015-09-04,236536,9728673,278055,True,3870,Billie Eilish,Pop,906922,13,3870,1989,21,3870,Playlist 3870,Sample playlist description,User 3870,3870,User 3870,CA,Family
3871,Blinding Lights,Billie Eilish,After Hours,2010-10-24,245493,2322348,388807,True,3871,Adele,Hip-Hop,747970,58,3871,"Thank U, Next",26,3871,Playlist 3871,Sample playlist description,User 3871,3871,User 3871,DE,Free
3872,Hotline Bling,Drake,30,2003-12-15,242491,5597155,233554,False,3872,Taylor Swift,Rock,991183,70,3872,Hollywood's Bleeding,10,3872,Playlist 3872,Sample playlist description,User 3872,3872,User 3872,DE,Family
3873,Circles,The Weeknd,Justice,2000-05-10,285393,7858510,66124,False,3873,Justin Bieber,Pop,809072,97,3873,"Thank U, Next",25,3873,Playlist 3873,Sample playlist description,User 3873,3873,User 3873,US,Premium
3874,Shape of You,BTS,Happier Than Ever,2022-06-16,233775,9813445,850942,True,3874,The Weeknd,Country,322218,99,3874,Justice,16,3874,Playlist 3874,Sample playlist description,User 3874,3874,User 3874,US,Premium
3875,Peaches,Ed Sheeran,BE,2013-11-09,288792,3642079,127276,False,3875,Drake,Country,306421,35,3875,After Hours,36,3875,Playlist 3875,Sample playlist description,User 3875,3875,User 3875,AU,Premium
3876,Shake It Off,Justin Bieber,Happier Than Ever,2007-02-26,263641,1220661,552672,True,3876,Ed Sheeran,Pop,19577,32,3876,BE,1,3876,Playlist 3876,Sample playlist description,User 3876,3876,User 3876,CA,Premium
3877,Shape of You,Adele,After Hours,2016-12-20,273227,9266623,825916,True,3877,Billie Eilish,Rock,264211,29,3877,Hollywood's Bleeding,8,3877,Playlist 3877,Sample playlist description,User 3877,3877,User 3877,CA,Free
3878,Shake It Off,Drake,BE,2017-01-27,243890,1335309,327377,True,3878,Justin Bieber,Pop,119917,75,3878,1989,38,3878,Playlist 3878,Sample playlist description,User 3878,3878,User 3878,DE,Family
3879,Shake It Off,Ed Sheeran,BE,2020-03-13,297362,2485221,760841,True,3879,Ed Sheeran,Rock,416754,60,3879,1989,18,3879,Playlist 3879,Sample playlist description,User 3879,3879,User 3879,DE,Family
3880,Peaches,The Weeknd,Happier Than Ever,2003-05-28,249809,3768365,789215,False,3880,Post Malone,Hip-Hop,614774,10,3880,30,2,3880,Playlist 3880,Sample playlist description,User 3880,3880,User 3880,DE,Free
3881,Circles,Drake,After Hours,2023-01-03,232059,1936167,132807,False,3881,Adele,Pop,13018,47,3881,Divide,8,3881,Playlist 3881,Sample playlist description,User 3881,3881,User 3881,DE,Free
3882,Dynamite,The Weeknd,Hollywood's Bleeding,2000-02-17,238737,6373809,789859,True,3882,The Weeknd,R&B,605233,91,3882,Hollywood's Bleeding,41,3882,Playlist 3882,Sample playlist description,User 3882,3882,User 3882,DE,Premium
3883,Peaches,Ed Sheeran,"Thank U, Next",2019-09-22,180192,1096897,779402,False,3883,The Weeknd,Country,245336,76,3883,"Thank U, Next",40,3883,Playlist 3883,Sample playlist description,User 3883,3883,User 3883,CA,Premium
3884,Easy On Me,Post Malone,30,2023-04-20,228526,3748237,660595,True,3884,Drake,Country,224520,62,3884,30,18,3884,Playlist 3884,Sample playlist description,User 3884,3884,User 3884,UK,Family
3885,Peaches,The Weeknd,Happier Than Ever,2001-11-26,280150,2455913,443439,True,3885,Adele,Rock,618994,60,3885,Views,7,3885,Playlist 3885,Sample playlist description,User 3885,3885,User 3885,US,Family
3886,Bad Guy,BTS,BE,2013-11-08,261355,1440810,591471,True,3886,Post Malone,Rock,569219,54,3886,BE,43,3886,Playlist 3886,Sample playlist description,User 3886,3886,User 3886,DE,Family
3887,7 rings,Justin Bieber,30,2016-05-01,280415,7025329,32589,False,3887,Adele,Country,239677,58,3887,Justice,29,3887,Playlist 3887,Sample playlist description,User 3887,3887,User 3887,CA,Family
3888,7 rings,Taylor Swift,Views,2008-12-03,269122,7169130,58200,False,3888,Drake,R&B,245807,86,3888,Justice,45,3888,Playlist 3888,Sample playlist description,User 3888,3888,User 3888,DE,Premium
3889,Blinding Lights,Adele,1989,2005-08-02,249676,1587756,996781,False,3889,Post Malone,Country,81515,29,3889,30,38,3889,Playlist 3889,Sample playlist description,User 3889,3889,User 3889,DE,Free
3890,Easy On Me,Taylor Swift,Views,2013-12-25,253608,3598279,756872,False,3890,Post Malone,Country,290162,77,3890,Justice,29,3890,Playlist 3890,Sample playlist description,User 3890,3890,User 3890,DE,Free
3891,Easy On Me,Ariana Grande,Views,2019-01-13,256888,2369264,28933,True,3891,Ariana Grande,Country,869396,25,3891,Happier Than Ever,25,3891,Playlist 3891,Sample playlist description,User 3891,3891,User 3891,AU,Family
3892,Blinding Lights,The Weeknd,Happier Than Ever,2012-01-21,210325,3561638,719041,True,3892,Drake,Pop,482735,1,3892,BE,3,3892,Playlist 3892,Sample playlist description,User 3892,3892,User 3892,AU,Premium
3893,Blinding Lights,Drake,Divide,2007-06-21,180275,1854084,920218,True,3893,Taylor Swift,Rock,623210,4,3893,Hollywood's Bleeding,29,3893,Playlist 3893,Sample playlist description,User 3893,3893,User 3893,CA,Premium
3894,Shape of You,The Weeknd,Views,2018-02-06,196644,1669282,756931,False,3894,Drake,Rock,496000,90,3894,Divide,41,3894,Playlist 3894,Sample playlist description,User 3894,3894,User 3894,DE,Premium
3895,Peaches,Post Malone,Justice,2004-11-09,276153,9930780,518183,False,3895,Post Malone,Pop,76746,5,3895,After Hours,35,3895,Playlist 3895,Sample playlist description,User 3895,3895,User 3895,DE,Premium
3896,Bad Guy,Drake,BE,2004-09-12,270973,2436174,819078,True,3896,Justin Bieber,Rock,461386,59,3896,1989,34,3896,Playlist 3896,Sample playlist description,User 3896,3896,User 3896,US,Family
3897,Shake It Off,The Weeknd,Hollywood's Bleeding,2008-10-27,294571,1110941,418733,False,3897,Taylor Swift,Rock,104797,87,3897,1989,40,3897,Playlist 3897,Sample playlist description,User 3897,3897,User 3897,DE,Family
3898,7 rings,Taylor Swift,Divide,2002-04-25,271149,5995347,916502,False,3898,The Weeknd,Pop,383010,77,3898,Justice,28,3898,Playlist 3898,Sample playlist description,User 3898,3898,User 3898,CA,Free
3899,Bad Guy,Post Malone,Hollywood's Bleeding,2011-06-04,196598,3975538,829860,True,3899,Ariana Grande,Country,873623,26,3899,Hollywood's Bleeding,12,3899,Playlist 3899,Sample playlist description,User 3899,3899,User 3899,US,Family
3900,Dynamite,Ed Sheeran,Justice,2009-05-04,258292,7535253,241216,False,3900,Billie Eilish,Rock,164721,2,3900,"Thank U, Next",16,3900,Playlist 3900,Sample playlist description,User 3900,3900,User 3900,UK,Family
3901,7 rings,Ed Sheeran,Divide,2017-04-23,247598,6553375,736360,True,3901,Taylor Swift,Hip-Hop,415298,66,3901,Justice,43,3901,Playlist 3901,Sample playlist description,User 3901,3901,User 3901,AU,Premium
3902,Dynamite,Ariana Grande,Justice,2006-10-23,282325,8119248,962188,False,3902,Billie Eilish,R&B,34617,14,3902,Justice,28,3902,Playlist 3902,Sample playlist description,User 3902,3902,User 3902,AU,Family
3903,Bad Guy,Post Malone,"Thank U, Next",2009-07-21,183421,1505215,998096,False,3903,Post Malone,Country,790642,64,3903,Views,44,3903,Playlist 3903,Sample playlist description,User 3903,3903,User 3903,US,Free
3904,Easy On Me,Adele,Hollywood's Bleeding,2001-07-06,233019,2951078,974260,False,3904,Ed Sheeran,Country,186121,71,3904,Divide,13,3904,Playlist 3904,Sample playlist description,User 3904,3904,User 3904,AU,Free
3905,Circles,Ariana Grande,Divide,2015-07-03,270928,5842377,69181,False,3905,Taylor Swift,Rock,469096,40,3905,After Hours,5,3905,Playlist 3905,Sample playlist description,User 3905,3905,User 3905,UK,Free
3906,Hotline Bling,Ariana Grande,Justice,2017-01-03,297417,8776520,804700,False,3906,Taylor Swift,Country,785043,35,3906,Divide,39,3906,Playlist 3906,Sample playlist description,User 3906,3906,User 3906,US,Premium
3907,Dynamite,The Weeknd,"Thank U, Next",2008-06-10,216193,5414007,155316,False,3907,Post Malone,Pop,907590,4,3907,"Thank U, Next",7,3907,Playlist 3907,Sample playlist description,User 3907,3907,User 3907,US,Premium
3908,Shake It Off,BTS,Views,2017-03-03,287902,1217548,752984,True,3908,Taylor Swift,Pop,951826,95,3908,Happier Than Ever,2,3908,Playlist 3908,Sample playlist description,User 3908,3908,User 3908,CA,Premium
3909,Hotline Bling,Billie Eilish,Divide,2020-01-25,209664,1180615,940364,False,3909,Justin Bieber,Rock,358478,64,3909,Views,30,3909,Playlist 3909,Sample playlist description,User 3909,3909,User 3909,US,Free
3910,Dynamite,BTS,Justice,2003-04-22,248387,4823805,468144,True,3910,The Weeknd,R&B,101349,42,3910,30,16,3910,Playlist 3910,Sample playlist description,User 3910,3910,User 3910,CA,Family
3911,Shape of You,BTS,BE,2014-09-24,276657,2713075,295351,True,3911,Adele,Pop,994939,57,3911,Happier Than Ever,11,3911,Playlist 3911,Sample playlist description,User 3911,3911,User 3911,UK,Free
3912,Peaches,Ariana Grande,30,2017-01-26,296708,7827198,996501,False,3912,BTS,R&B,303915,57,3912,Divide,3,3912,Playlist 3912,Sample playlist description,User 3912,3912,User 3912,AU,Free
3913,Shake It Off,Post Malone,Happier Than Ever,2007-03-10,295656,3341754,165629,False,3913,Justin Bieber,R&B,693635,20,3913,Divide,28,3913,Playlist 3913,Sample playlist description,User 3913,3913,User 3913,US,Family
3914,Bad Guy,Taylor Swift,After Hours,2001-09-17,282869,8571350,700829,True,3914,Ariana Grande,Rock,63877,69,3914,Divide,6,3914,Playlist 3914,Sample playlist description,User 3914,3914,User 3914,CA,Premium
3915,Peaches,Adele,30,2018-05-02,253647,9638303,254626,True,3915,Ariana Grande,R&B,12110,89,3915,Hollywood's Bleeding,50,3915,Playlist 3915,Sample playlist description,User 3915,3915,User 3915,CA,Family
3916,Peaches,Taylor Swift,Hollywood's Bleeding,2012-04-06,216059,6556664,711804,True,3916,Adele,Rock,559139,81,3916,Hollywood's Bleeding,18,3916,Playlist 3916,Sample playlist description,User 3916,3916,User 3916,CA,Family
3917,Shape of You,Post Malone,Divide,2010-10-28,285743,5404911,811534,False,3917,Taylor Swift,Country,689485,64,3917,"Thank U, Next",36,3917,Playlist 3917,Sample playlist description,User 3917,3917,User 3917,UK,Premium
3918,Hotline Bling,Taylor Swift,After Hours,2007-07-12,227095,8164010,684190,True,3918,Ed Sheeran,Pop,766997,54,3918,Divide,50,3918,Playlist 3918,Sample playlist description,User 3918,3918,User 3918,US,Premium
3919,7 rings,Ariana Grande,Happier Than Ever,2013-01-23,296888,4600472,469425,True,3919,BTS,Rock,606989,60,3919,Happier Than Ever,46,3919,Playlist 3919,Sample playlist description,User 3919,3919,User 3919,AU,Premium
3920,Hotline Bling,Ariana Grande,Views,2009-11-20,286324,1341158,522587,False,3920,The Weeknd,Hip-Hop,849851,66,3920,BE,7,3920,Playlist 3920,Sample playlist description,User 3920,3920,User 3920,CA,Free
3921,Bad Guy,Ariana Grande,"Thank U, Next",2003-03-13,201349,989908,364276,True,3921,Billie Eilish,Pop,79619,1,3921,BE,22,3921,Playlist 3921,Sample playlist description,User 3921,3921,User 3921,DE,Premium
3922,Easy On Me,Ariana Grande,After Hours,2018-02-23,279362,2931480,583607,True,3922,Taylor Swift,Country,30742,50,3922,Happier Than Ever,36,3922,Playlist 3922,Sample playlist description,User 3922,3922,User 3922,CA,Premium
3923,Hotline Bling,Ed Sheeran,Hollywood's Bleeding,2004-11-24,219184,2950888,14096,True,3923,Ariana Grande,Rock,570944,82,3923,Views,44,3923,Playlist 3923,Sample playlist description,User 3923,3923,User 3923,DE,Free
3924,Dynamite,Ed Sheeran,After Hours,2016-04-23,219928,6562104,686626,False,3924,Post Malone,Hip-Hop,262541,20,3924,Justice,48,3924,Playlist 3924,Sample playlist description,User 3924,3924,User 3924,UK,Premium
3925,Peaches,Ariana Grande,30,2020-11-04,240056,9251682,72266,False,3925,Justin Bieber,Hip-Hop,967311,62,3925,"Thank U, Next",24,3925,Playlist 3925,Sample playlist description,User 3925,3925,User 3925,DE,Premium
3926,Easy On Me,Justin Bieber,BE,2022-02-21,292566,2222756,955041,False,3926,Ed Sheeran,Pop,127232,49,3926,After Hours,35,3926,Playlist 3926,Sample playlist description,User 3926,3926,User 3926,UK,Free
3927,Shape of You,Adele,Divide,2006-09-19,202486,4608600,48145,False,3927,The Weeknd,Hip-Hop,105593,15,3927,Hollywood's Bleeding,29,3927,Playlist 3927,Sample playlist description,User 3927,3927,User 3927,CA,Free
3928,Hotline Bling,Ariana Grande,After Hours,2020-04-05,188489,4097467,273909,False,3928,Adele,Hip-Hop,524192,50,3928,Views,46,3928,Playlist 3928,Sample playlist description,User 3928,3928,User 3928,CA,Family
3929,Hotline Bling,BTS,Happier Than Ever,2010-12-04,225032,911208,622585,False,3929,BTS,Country,569856,50,3929,Justice,29,3929,Playlist 3929,Sample playlist description,User 3929,3929,User 3929,UK,Premium
3930,Bad Guy,Ariana Grande,After Hours,2006-02-10,288916,8962791,791311,False,3930,Post Malone,R&B,267740,33,3930,1989,45,3930,Playlist 3930,Sample playlist description,User 3930,3930,User 3930,CA,Free
3931,Circles,BTS,Divide,2012-03-26,270404,943704,126378,False,3931,Ariana Grande,R&B,451341,71,3931,"Thank U, Next",47,3931,Playlist 3931,Sample playlist description,User 3931,3931,User 3931,AU,Family
3932,Shape of You,Billie Eilish,Hollywood's Bleeding,2021-02-15,187674,1022050,194454,True,3932,Post Malone,Country,803253,67,3932,"Thank U, Next",34,3932,Playlist 3932,Sample playlist description,User 3932,3932,User 3932,AU,Family
3933,Bad Guy,Justin Bieber,Justice,2017-11-24,291866,3903791,64185,True,3933,Ed Sheeran,Rock,192992,47,3933,Happier Than Ever,42,3933,Playlist 3933,Sample playlist description,User 3933,3933,User 3933,CA,Family
3934,Peaches,Taylor Swift,Divide,2004-11-08,237436,749051,57861,True,3934,BTS,R&B,7275,72,3934,Justice,41,3934,Playlist 3934,Sample playlist description,User 3934,3934,User 3934,US,Premium
3935,Shake It Off,The Weeknd,BE,2017-10-13,276231,2386819,895929,True,3935,Drake,R&B,321638,31,3935,Divide,4,3935,Playlist 3935,Sample playlist description,User 3935,3935,User 3935,UK,Free
3936,Circles,Justin Bieber,Hollywood's Bleeding,2022-01-08,184654,8500836,777490,False,3936,Taylor Swift,Rock,541177,28,3936,"Thank U, Next",26,3936,Playlist 3936,Sample playlist description,User 3936,3936,User 3936,US,Premium
3937,Peaches,Ed Sheeran,Happier Than Ever,2020-06-14,247974,5438121,98483,True,3937,Billie Eilish,R&B,636083,54,3937,Divide,1,3937,Playlist 3937,Sample playlist description,User 3937,3937,User 3937,CA,Premium
3938,7 rings,Adele,30,2014-11-11,271970,477634,571669,True,3938,Taylor Swift,Pop,606431,92,3938,30,2,3938,Playlist 3938,Sample playlist description,User 3938,3938,User 3938,DE,Premium
3939,Circles,Ed Sheeran,Divide,2022-03-15,267353,5783285,678297,False,3939,Ed Sheeran,Rock,189840,59,3939,30,31,3939,Playlist 3939,Sample playlist description,User 3939,3939,User 3939,US,Premium
3940,Blinding Lights,Post Malone,BE,2015-04-26,221407,9712523,506791,True,3940,The Weeknd,Country,784079,51,3940,Divide,31,3940,Playlist 3940,Sample playlist description,User 3940,3940,User 3940,AU,Free
3941,Easy On Me,Ed Sheeran,"Thank U, Next",2012-11-13,238789,1969734,255331,True,3941,Post Malone,Rock,569365,32,3941,"Thank U, Next",11,3941,Playlist 3941,Sample playlist description,User 3941,3941,User 3941,US,Premium
3942,Peaches,Adele,Hollywood's Bleeding,2023-01-27,248232,6850133,721973,False,3942,BTS,Pop,866007,16,3942,"Thank U, Next",45,3942,Playlist 3942,Sample playlist description,User 3942,3942,User 3942,UK,Premium
3943,Shape of You,Ariana Grande,30,2017-06-11,239961,1345521,764465,True,3943,Ed Sheeran,Hip-Hop,200860,79,3943,Views,22,3943,Playlist 3943,Sample playlist description,User 3943,3943,User 3943,US,Premium
3944,Shape of You,Justin Bieber,Happier Than Ever,2005-09-06,197560,2175974,668578,False,3944,The Weeknd,Pop,956410,30,3944,Justice,4,3944,Playlist 3944,Sample playlist description,User 3944,3944,User 3944,US,Free
3945,Bad Guy,Billie Eilish,Happier Than Ever,2022-07-26,246819,1093812,59446,True,3945,Justin Bieber,Pop,573445,41,3945,BE,48,3945,Playlist 3945,Sample playlist description,User 3945,3945,User 3945,US,Free
3946,Peaches,Billie Eilish,BE,2008-12-28,274242,3073224,736522,True,3946,Drake,Hip-Hop,642150,11,3946,Happier Than Ever,24,3946,Playlist 3946,Sample playlist description,User 3946,3946,User 3946,CA,Family
3947,Shape of You,The Weeknd,After Hours,2009-02-02,212732,694358,165773,True,3947,Taylor Swift,Country,632108,80,3947,Divide,25,3947,Playlist 3947,Sample playlist description,User 3947,3947,User 3947,AU,Premium
3948,Shape of You,Adele,After Hours,2022-12-20,229901,8119945,585316,False,3948,Post Malone,R&B,460539,16,3948,After Hours,37,3948,Playlist 3948,Sample playlist description,User 3948,3948,User 3948,US,Family
3949,7 rings,Justin Bieber,Happier Than Ever,2018-01-14,236577,4920099,349642,True,3949,BTS,R&B,299879,70,3949,BE,39,3949,Playlist 3949,Sample playlist description,User 3949,3949,User 3949,CA,Free
3950,Dynamite,The Weeknd,30,2019-05-28,291452,9043590,274138,False,3950,Taylor Swift,R&B,596712,87,3950,30,40,3950,Playlist 3950,Sample playlist description,User 3950,3950,User 3950,US,Free
3951,Hotline Bling,The Weeknd,"Thank U, Next",2018-08-22,282812,2025001,526008,False,3951,Ariana Grande,R&B,928470,100,3951,Justice,44,3951,Playlist 3951,Sample playlist description,User 3951,3951,User 3951,DE,Free
3952,Shake It Off,Ariana Grande,30,2011-12-04,193566,4302923,227918,True,3952,Post Malone,Country,849796,53,3952,30,46,3952,Playlist 3952,Sample playlist description,User 3952,3952,User 3952,DE,Family
3953,Circles,Post Malone,Justice,2019-06-03,296931,1793291,703987,True,3953,Drake,Pop,145728,23,3953,BE,43,3953,Playlist 3953,Sample playlist description,User 3953,3953,User 3953,DE,Family
3954,7 rings,Adele,1989,2009-09-13,207342,8429133,36299,True,3954,Billie Eilish,Country,648369,43,3954,Hollywood's Bleeding,32,3954,Playlist 3954,Sample playlist description,User 3954,3954,User 3954,DE,Free
3955,Peaches,Billie Eilish,1989,2022-01-26,230288,812036,300005,False,3955,Ariana Grande,Rock,193429,98,3955,After Hours,48,3955,Playlist 3955,Sample playlist description,User 3955,3955,User 3955,CA,Free
3956,Hotline Bling,The Weeknd,"Thank U, Next",2007-01-25,247080,3587609,288490,False,3956,Adele,Rock,613467,98,3956,Happier Than Ever,12,3956,Playlist 3956,Sample playlist description,User 3956,3956,User 3956,AU,Free
3957,Blinding Lights,Justin Bieber,"Thank U, Next",2023-02-04,209062,2838689,443615,True,3957,Justin Bieber,Pop,645028,85,3957,1989,29,3957,Playlist 3957,Sample playlist description,User 3957,3957,User 3957,DE,Premium
3958,Easy On Me,Post Malone,After Hours,2019-01-18,274379,7486853,507601,True,3958,Justin Bieber,Hip-Hop,462267,69,3958,1989,12,3958,Playlist 3958,Sample playlist description,User 3958,3958,User 3958,US,Family
3959,7 rings,Ed Sheeran,30,2016-08-09,271061,7312362,117280,True,3959,Ed Sheeran,Rock,716187,67,3959,Views,32,3959,Playlist 3959,Sample playlist description,User 3959,3959,User 3959,CA,Family
3960,Easy On Me,Taylor Swift,Views,2014-02-03,260387,9757449,812061,True,3960,Ed Sheeran,R&B,940037,20,3960,Views,32,3960,Playlist 3960,Sample playlist description,User 3960,3960,User 3960,CA,Premium
3961,Easy On Me,The Weeknd,BE,2019-09-13,190883,3800672,969928,True,3961,Ariana Grande,Country,34484,37,3961,"Thank U, Next",6,3961,Playlist 3961,Sample playlist description,User 3961,3961,User 3961,AU,Free
3962,7 rings,Post Malone,"Thank U, Next",2022-10-18,288189,9396313,895690,True,3962,Adele,Country,632036,58,3962,Views,5,3962,Playlist 3962,Sample playlist description,User 3962,3962,User 3962,UK,Family
3963,Blinding Lights,BTS,30,2015-02-11,266005,8677484,806849,True,3963,The Weeknd,Country,747545,27,3963,"Thank U, Next",4,3963,Playlist 3963,Sample playlist description,User 3963,3963,User 3963,UK,Family
3964,Dynamite,BTS,Views,2005-12-14,287399,6137953,16700,True,3964,Adele,Country,579522,39,3964,After Hours,34,3964,Playlist 3964,Sample playlist description,User 3964,3964,User 3964,UK,Free
3965,Dynamite,Taylor Swift,Hollywood's Bleeding,2006-02-28,280229,9507307,124652,False,3965,BTS,Country,30292,15,3965,Justice,41,3965,Playlist 3965,Sample playlist description,User 3965,3965,User 3965,CA,Free
3966,Shape of You,Adele,Hollywood's Bleeding,2009-02-03,245684,880300,668019,True,3966,Adele,Pop,966577,22,3966,"Thank U, Next",13,3966,Playlist 3966,Sample playlist description,User 3966,3966,User 3966,US,Family
3967,Shape of You,The Weeknd,30,2020-03-04,294076,8583595,689746,False,3967,Adele,Rock,147693,92,3967,Views,41,3967,Playlist 3967,Sample playlist description,User 3967,3967,User 3967,DE,Premium
3968,Circles,Post Malone,1989,2020-10-03,210733,5709248,56383,False,3968,Drake,Country,113936,54,3968,After Hours,37,3968,Playlist 3968,Sample playlist description,User 3968,3968,User 3968,AU,Family
3969,Peaches,Adele,After Hours,2023-03-06,291229,6696317,972709,True,3969,Justin Bieber,Country,14126,11,3969,After Hours,49,3969,Playlist 3969,Sample playlist description,User 3969,3969,User 3969,UK,Free
3970,Blinding Lights,The Weeknd,Views,2007-03-10,273515,2173717,228096,True,3970,Ariana Grande,Rock,650480,47,3970,30,10,3970,Playlist 3970,Sample playlist description,User 3970,3970,User 3970,CA,Free
3971,Hotline Bling,Drake,Divide,2008-01-28,199838,4446249,721212,True,3971,Billie Eilish,Country,817038,90,3971,Hollywood's Bleeding,32,3971,Playlist 3971,Sample playlist description,User 3971,3971,User 3971,AU,Family
3972,Easy On Me,Billie Eilish,30,2013-01-01,190714,8088032,693436,True,3972,Billie Eilish,Country,85067,94,3972,Justice,4,3972,Playlist 3972,Sample playlist description,User 3972,3972,User 3972,AU,Premium
3973,Blinding Lights,The Weeknd,"Thank U, Next",2012-04-18,276054,8157093,51844,False,3973,Drake,Pop,586739,52,3973,Happier Than Ever,35,3973,Playlist 3973,Sample playlist description,User 3973,3973,User 3973,UK,Premium
3974,Shake It Off,Adele,"Thank U, Next",2018-01-12,251458,7777404,687098,False,3974,Adele,Pop,102058,33,3974,Views,18,3974,Playlist 3974,Sample playlist description,User 3974,3974,User 3974,US,Free
3975,7 rings,Ariana Grande,Happier Than Ever,2000-07-23,186184,7050122,835615,True,3975,Ed Sheeran,R&B,637594,24,3975,Hollywood's Bleeding,50,3975,Playlist 3975,Sample playlist description,User 3975,3975,User 3975,CA,Family
3976,Circles,BTS,"Thank U, Next",2015-08-16,291010,7190476,418002,False,3976,Justin Bieber,Pop,283914,53,3976,1989,16,3976,Playlist 3976,Sample playlist description,User 3976,3976,User 3976,AU,Premium
3977,Circles,Adele,Justice,2008-05-22,243092,7015047,285370,False,3977,Billie Eilish,Rock,72566,49,3977,Views,15,3977,Playlist 3977,Sample playlist description,User 3977,3977,User 3977,CA,Family
3978,Easy On Me,Billie Eilish,BE,2011-03-08,288616,8423892,803856,False,3978,Taylor Swift,Hip-Hop,451321,91,3978,Hollywood's Bleeding,50,3978,Playlist 3978,Sample playlist description,User 3978,3978,User 3978,CA,Free
3979,Shake It Off,Post Malone,"Thank U, Next",2014-09-03,269291,6765672,929258,False,3979,Ariana Grande,Pop,765781,87,3979,Hollywood's Bleeding,30,3979,Playlist 3979,Sample playlist description,User 3979,3979,User 3979,DE,Family
3980,Bad Guy,Post Malone,Views,2003-03-08,255159,4487765,805698,True,3980,Ariana Grande,Country,7927,13,3980,30,40,3980,Playlist 3980,Sample playlist description,User 3980,3980,User 3980,DE,Family
3981,Shake It Off,Ed Sheeran,Happier Than Ever,2018-08-19,204339,5447752,928296,True,3981,The Weeknd,R&B,641299,30,3981,Justice,16,3981,Playlist 3981,Sample playlist description,User 3981,3981,User 3981,CA,Premium
3982,Dynamite,BTS,Views,2001-02-04,273206,75561,609513,True,3982,Drake,Pop,251118,23,3982,1989,21,3982,Playlist 3982,Sample playlist description,User 3982,3982,User 3982,US,Premium
3983,Peaches,Adele,Divide,2005-09-26,181831,3280118,374505,False,3983,Justin Bieber,R&B,869270,15,3983,"Thank U, Next",5,3983,Playlist 3983,Sample playlist description,User 3983,3983,User 3983,AU,Premium
3984,Hotline Bling,Post Malone,Happier Than Ever,2015-01-21,205067,769090,15697,False,3984,Justin Bieber,R&B,589433,27,3984,1989,33,3984,Playlist 3984,Sample playlist description,User 3984,3984,User 3984,CA,Free
3985,Bad Guy,The Weeknd,Hollywood's Bleeding,2003-04-05,196729,8789728,758734,False,3985,Drake,Pop,995557,3,3985,Happier Than Ever,11,3985,Playlist 3985,Sample playlist description,User 3985,3985,User 3985,CA,Family
3986,Bad Guy,Post Malone,30,2005-12-13,293151,5962446,639402,True,3986,Adele,Hip-Hop,489664,64,3986,BE,11,3986,Playlist 3986,Sample playlist description,User 3986,3986,User 3986,CA,Family
3987,Blinding Lights,Ed Sheeran,Happier Than Ever,2001-10-20,217798,7280790,18524,False,3987,Billie Eilish,Country,210287,25,3987,Justice,1,3987,Playlist 3987,Sample playlist description,User 3987,3987,User 3987,UK,Family
3988,Shake It Off,Justin Bieber,Justice,2017-04-18,205668,9230706,145805,True,3988,Ariana Grande,Pop,211143,1,3988,Justice,21,3988,Playlist 3988,Sample playlist description,User 3988,3988,User 3988,AU,Free
3989,Circles,Ariana Grande,Views,2006-09-10,267969,8465078,719335,True,3989,Billie Eilish,R&B,9604,86,3989,Views,33,3989,Playlist 3989,Sample playlist description,User 3989,3989,User 3989,AU,Free
